Auron1,Tidus1,Auton2,Tidus2,Auron3,Tidus3,RNG[0],RNG[1],RNG[2],RNG[3],RNG[4],RNG[5],RNG[6],RNG[7],RNG[8],RNG[9],RNG[10],RNG[11],RNG[12],RNG[13],RNG[14],RNG[15],RNG[16],RNG[17],RNG[18],RNG[19],RNG[20],RNG[21],RNG[22],RNG[23],RNG[24],RNG[25],RNG[26],RNG[27],RNG[28],RNG[29],RNG[30],RNG[31],RNG[32],RNG[33],RNG[34],RNG[35],RNG[36],RNG[37],RNG[38],RNG[39],RNG[40],RNG[41],RNG[42],RNG[43],RNG[44],RNG[45],RNG[46],RNG[47],RNG[48],RNG[49],RNG[50],RNG[51],RNG[52],RNG[53],RNG[54],RNG[55],RNG[56],RNG[57],RNG[58],RNG[59],RNG[60],RNG[61],RNG[62],RNG[63],RNG[64],RNG[65],RNG[66],RNG[67]
263,140,292,130,284,136,1950671737,770862408,1906113211,821833306,1672962457,1351748335,1367354038,1744997201,774519678,518741575,2067280500,536419441,1338618769,1332340203,183221350,1920114524,260118368,353705631,636457629,1394998040,1420653970,1691290485,1214128672,315950251,1823199579,1042002110,556486964,28928270,1220218113,1754928947,341045228,139513219,1910793087,1917863881,830628542,1529531230,38486686,1317703981,1911978486,1816302854,1234355519,1125148841,1239530853,1275954077,1747328707,1076114374,726839413,1633560231,689470858,833014851,866399679,630220192,878004262,1429376738,1365198903,384279733,2124263178,958881712,212156925,604360703,1087373538,1264544315,779910811,1482408996,711536660,270050171,79403972,478739192
272,141,280,136,267,135,1321582795,88897659,230438366,113985233,665473662,837468749,865463446,90379052,814841503,99611343,1826605737,1944159852,1758534934,669213403,630996395,1772879336,1622975352,1653432430,26951923,1293125900,1374747710,1789585497,978457902,291148210,1567573255,1157074121,1786906931,240373972,1004107348,123298027,300653995,1236030041,206718283,1271634141,174475339,2060205155,1346637925,185496441,2113035262,1902849505,16413578,1067890939,3926143,1800416647,2138575042,784250920,469554428,396399877,1043172860,346103473,1930066195,1370724455,1238863363,1684280366,744167489,416934260,1392018331,1364998089,1635933636,646492344,1556906785,1664759866,1763092591,1962966156,1668323569,1850375759,1986008096,215280085
268,139,270,131,266,136,692523704,114108276,1224296252,1793125542,1001615947,214697379,1988360853,2147364696,837632317,407214847,1473268038,651352838,1737705004,1334931284,1146660019,1741962478,1743777,230291800,1676481282,1375692938,1755748599,849874608,396671175,800592825,1999749869,1387668976,65356534,960685919,430962350,148549421,1207290844,503404874,610739571,1939047567,765474389,1388153837,532038202,1528254157,571844467,1033112318,2087402160,1940220843,262935425,2031726290,990812990,631971422,1095457872,398817627,102522901,192805269,452877167,335545127,664249887,460313519,1161847350,1300441162,1332119311,706731760,15023903,2020624735,1135589323,2018216422,99806909,197556849,1707707809,129647811,1042557403,681318726
274,133,264,126,267,137,63464613,139318893,70670491,1515974613,37643190,1694672721,975846333,1824920337,2095722839,1887928855,206015489,60436119,449315336,1633502403,1042516010,1120329571,524522697,310522251,1091273996,1039205097,1696723394,1941924184,334317303,1487426061,710298733,305524227,1147395978,1537650487,971497422,1652196304,759512936,943524223,1884306148,1143566849,1100608152,2049742005,782124941,97920708,1938365417,1109509207,1871185365,809352717,1180015621,19770933,1042147284,1322840972,1450245109,719196313,1536312887,1290283709,935739589,1089338138,1802967083,506199524,858317974,1566799055,920629969,1135214897,1334458000,1929739943,1628967255,1351119057,967413742,1058717916,1191224293,1015964662,1044573956,885556623
263,126,278,140,289,132,1581823633,2120850600,1115462010,123139694,798673133,817233314,1126109748,649625604,1774807468,1360095223,1571284793,1756515938,1591650968,304951482,1939277625,145869850,1618383591,509106931,252968134,2018680626,820983865,1571961472,1354062100,1025028554,250020535,728217989,615385183,514841309,342236207,1606402238,1898621854,998978900,1650027712,1677000020,1247350292,639191719,1561827307,1156325779,1278466284,1968211036,1753312322,1212068231,326638728,1440521377,1924791661,1731589747,1754497954,555676764,411126660,860440675,205807423,84940633,1163007902,1468723334,1662211705,217171245,1979023850,193364438,665023520,1825926794,1185346729,98665934,1618680432,2053451372,819030848,1282741723,1151061847,1183321077
284,131,273,136,284,139,952734691,1438885851,1587270813,1562775268,1747541113,1794231327,426764514,1398764617,1073854180,808018267,236715640,1233966454,96680711,1391959163,1102817007,1568638932,1859737328,1491423347,1788052399,893385691,43770438,64184684,1339064683,1684803408,918855282,623820490,803636345,854691448,428659432,1773982419,2054446463,340804949,1035882376,1960636420,432604893,1885730817,530174779,461080745,1776405000,1230846343,997745004,1339067524,1481177843,789839765,2029939425,301587136,1240806233,1364315190,528666551,208164684,1899014832,598028641,1652160596,1364784340,1876496871,962039748,1619610107,893140637,791004604,1398890724,1109976935,1960330800,2099582959,1920995529,2122481595,704388127,695230820,1957244055
279,134,279,137,266,126,323675600,1464162004,433680736,387226713,1045585822,1066046650,1737917021,702918690,798958577,1162484261,600703014,1832080746,2097632017,1021970646,1789059761,1191853361,2072636443,198973669,1703800594,1414453758,661342409,377608177,1229597010,261041378,660564107,1946961199,213896592,101000649,1199680932,1239999441,413817196,667988707,281279360,1974794976,1452593566,965405399,537425465,1404179487,24142807,1560806517,90052557,1863736451,1558436885,2004756125,925233844,960016032,22348078,760925181,369473933,2144718201,2146540674,293548285,1862678207,177201621,2084424858,318200169,94513722,1662475224,1080873301,2042484431,1625269680,715426739,181679949,1553333048,1095576019,1299460271,1983902830,1704680643
279,126,282,139,286,132,1842100157,1489372621,1427473086,2066396873,2088903473,965324363,952901052,190923085,1318434635,1171000415,850401248,1200927088,224700546,1300174565,462267466,996582022,487765453,1159043216,486849755,664534961,940181049,598894061,565548338,1055872982,362985647,507507362,1813965224,595413712,809815949,769030479,2103472035,1216604849,1862907473,623488427,430709893,867054363,249289154,2076086441,300050899,225707345,1344933505,1724368,692409143,1843921520,40197212,545334979,1747164424,140332816,495285310,1118476052,857251893,941513452,1062247544,529342723,1667466146,555669612,1121022414,2088438332,1507900345,1060223023,1807732935,666351729,1539989625,2129803217,1017788086,604161900,231800960,1857362618
281,132,288,127,271,141,1213011215,807407872,1899281889,1358548800,1081414678,451110313,451046146,167710238,403353243,1213963597,446060038,1855118869,1098798783,714056858,1257721851,322701640,2107410553,1190259571,294883025,262771355,1012659401,1921116232,2023569183,1349494940,1975615034,118946512,541363648,1760914947,1147376536,2133655724,1678824254,1034633382,1605556154,1452742305,347764541,1715868231,2134407417,695362959,1923109742,1620798045,837179657,1069687377,1093257489,1256861824,1588945594,764861467,1004297807,1449124686,1140497680,1669640871,1696064707,1579439531,1638690977,381279880,1608305128,1555882876,1344332970,1095161234,1154427672,1152166498,719258706,1989068677,716059490,937341008,1002774551,1648885786,1685543270,1668495792
286,131,284,138,281,138,583952124,832618489,745656128,1081397870,2073733160,1274843922,139409073,1795843018,1223102136,1926045542,24314890,1109854978,704565009,686409422,91963389,1510374742,1629675053,1391851996,1140922710,1831035072,670353021,1787154256,1992622555,1620837891,1013218522,1547075679,1991253212,318851783,1236808324,1447619193,1894887596,1410400616,1111271993,1471302388,1249431530,1367831806,1315648583,1765271830,602078254,878366026,1751574714,194421479,1851279177,2130836896,743767935,2119146218,1753665781,870204893,1264972696,1596755644,543201972,20532221,369467349,1916637240,172813016,728532508,1497453634,1346281526,1132681794,775910788,1162382648,1531747725,1943404605,1933943687,225938348,990951456,1087687826,936344376
283,137,285,140,282,130,2102311144,666666549,1981705591,153647961,961696650,531049031,2000131152,801456629,1222484187,463204367,387975174,680752142,532319488,1563739944,117238709,27155708,1067491991,1590137232,1510283845,275636735,1523611575,1416111911,1536686785,1968863092,1492721517,1362478289,1571442924,1297152834,859755024,1283807575,948463878,1838360295,39316374,543367978,1774678948,1743313882,1463202606,1734044078,1742435138,188660185,1641133632,1668635569,67782638,1461378284,156311725,259411512,5017957,1879956703,1966058509,743832498,795827398,1481834591,1991216538,938951701,2138955453,1002823313,1181332417,1918473125,323875386,1259816502,1099105246,1288369690,1920371363,1870947603,1840482213,1464751155,626291239,1922563252
267,129,261,140,284,126,1473252053,691942702,828049979,1316739777,1431930364,1822483121,1191833703,30931676,687941387,478918767,1157650796,668033745,866798363,115079487,1192244678,1968357543,1796709544,1115517984,1825891468,1802564662,1736657081,1613878240,1939158707,30700314,1131877952,1131719952,864339072,1119188499,582243900,1440812184,1009590240,1872040732,2051060944,38049076,1438175218,749637634,587146176,385179922,1313780404,2033807860,762893417,211957017,1108501611,1936454031,782213607,156738635,1187806864,1527072998,1626563770,2006391207,135804403,1981032800,789881195,74162833,443137684,1217994002,2051985249,947491337,1019363929,1012012610,1514110760,519885528,862810746,609674054,1758630334,1714114437,1387133435,624669351
276,139,274,132,276,130,844163111,9977953,1299858782,608891703,233314697,843189895,1148730203,270254578,649003634,422480528,386213401,1460801103,1180714508,1659959844,2020143428,1476992967,1387784002,1329558991,467692329,1180800209,1839879461,1791915558,2066950315,548174860,821070727,360213521,434744840,1029494128,1097116676,1170803582,787180255,2066748816,1845849901,133590010,332882121,243371934,797660776,1262314915,1451469936,342169364,857285194,1902606840,51212877,597017814,379765639,762810313,427937110,1898143299,1302598954,1673970090,1917230337,949633651,1687434616,2089590977,1935269404,289461166,970652499,1962165603,1564710676,857256338,282010968,1072523584,41225936,71610042,697736168,918359762,453976531,628370398
281,127,280,139,274,137,215104020,35188570,146233020,140548365,760583854,685432165,1812840519,624426043,1216067666,2056219668,1008248100,1869180867,891549264,1506097517,322328438,1338180733,1619382104,1374517919,1911533037,162953591,1160275161,1490171721,788673804,770758348,1051809477,1861085900,582009978,2119632475,656135953,1357489818,351731860,1385748899,444865409,555352678,275976096,1179973089,1761223518,977963572,2126044754,2022643158,195199199,691020478,455825963,673963992,1416435225,118601633,431588618,656883422,332071918,52124171,999032438,1522736208,1472531161,1456581945,112351839,2024771351,759724765,879082822,1792206840,1762459241,513939803,639393792,473231698,2005835290,980870668,49319921,1632259816,1438425833
285,132,281,141,291,125,1733463041,60429038,1847266272,194319646,1527458968,1546455263,1362092349,944119080,1962726206,1034588610,331253280,114620414,2104187388,278970326,497223461,617487339,1491887681,1591325729,943327498,992440126,1235911493,2104383044,822657215,2089795011,2065941190,374563309,230053769,675399312,1124411971,1235459332,1523142958,1029357137,1294619387,1111237129,214024268,1580298746,1909916244,1129937143,312997603,1690559577,642937309,660983634,227467500,491879071,1911535713,628767496,1583143430,43205907,1303650339,1795405963,67873907,915701189,1374582167,499618773,910020410,2081899479,1023935467,1626056210,122605652,156847638,2095252273,428469796,1013508120,1437387688,1300048256,464833514,1032270716,1612770795
260,125,291,139,294,140,1104439635,1525918085,1420707301,646856813,1446392210,282002556,1428201404,1432387898,907449133,1005979977,151156020,901288315,1790679575,71846806,6482720,1607782321,1208618387,1748234974,399209389,1316353931,1594628283,117145723,901491012,1879669585,1579788938,1923549049,1643279244,1450270084,1296646624,1502923179,632034043,37453946,710323244,227602126,1299904680,243062855,490218520,28123903,2144327159,1135054356,639190560,1188396044,821091508,188274877,1573287188,1226392510,539680272,142941436,2141234657,1492801226,669433684,1415139532,1622190139,612095058,110028627,284449155,769931529,532833818,578232338,693065625,1586598517,190690092,1351708512,1293248986,1563860700,1560344174,798679807,1070566404
286,132,276,131,275,137,475315008,1551158553,974256905,700562558,65747992,2041357743,524273211,2054948883,1018452185,483507965,1963315563,1953214408,773651374,31107047,1733826262,1889710519,912808086,560107732,2077818214,393402178,2134840287,674220885,465409146,240565594,1320585720,1393373230,945500973,1542828348,1021372362,1558622726,982731197,1925551901,430279673,678564840,247235985,694797246,539661138,1636744441,2104617091,417618744,558662367,1932537318,972255230,1433063466,717652635,1817959811,1105452428,678509649,53090629,728620044,284248306,1773088509,621142169,1804703196,1342270574,1033572927,605039038,1579868250,498515883,866940147,1360265490,1850655145,1726103377,841588860,1629526831,2059399495,2050482467,268708434
275,125,267,130,271,137,1993739564,1385242298,1503035616,882163034,1320602222,1402690007,1795674874,920048020,1201214828,1406203687,1805101067,25955803,480016911,153102378,1657184238,253411587,56912995,1078204032,481627924,186160511,743456903,2121811994,1282862986,732346476,584114185,46263845,1204695177,1161936075,1900816697,1924296198,1720918578,1609483981,2048249501,2133168321,593096387,1344516391,1301811117,1517709817,1047650010,104285149,23433887,1777327447,1283963320,1775047331,394507791,891278073,728905651,1725158614,1721990579,80969801,2080529457,914993877,1899897509,2119058443,227260059,1885096077,1792383301,728621366,1753404466,435118085,1429079883,1439422950,368278989,756389335,386408136,2031926186,340207275,1454083033
260,140,271,135,274,137,1364680473,1410452915,349409854,413885232,1847907065,728919468,1695610065,1302964598,700637571,1441031773,501604265,1021436730,1612110191,1241539131,108763845,1122922629,1471012322,2086592194,1958650129,48896898,746516988,144750105,655480799,2083508712,79521175,1304984522,1088912063,1586519969,1639583546,1008132764,1472279474,1198454139,1589411672,1106048963,1562619660,1341204287,1829788443,1457228083,240363684,1357422578,1018077135,769680338,604965354,864505537,425327485,1401272325,221094244,883509250,989801362,852449156,1867065778,1433313457,1024085949,1355169877,1153270109,1155908857,628202290,485423174,835940646,36907499,1592520122,76994329,739359717,881740732,828429283,365189960,1469889736,1327314967
283,136,274,141,284,129,735591531,728488166,821218657,1853520806,649291398,1897044354,1652470880,102009069,1890989802,1954990628,141113679,1029724617,1266805211,1755039363,786673222,2144531843,971273617,1500117456,994394355,1293162270,621455818,1726392021,893259725,1192631176,1893559147,913050742,952289781,1893569977,1093796943,1415548730,1008138856,2134706887,163075927,1854410254,1639638559,1534093143,1049082973,199616460,1941000368,564435012,990457853,168144806,716388781,1819694462,1625994347,57380951,1804106167,510122198,2057513284,1879661863,697858478,937114889,868340667,1308385463,1097303805,1560663067,333190591,93303371,1288454216,815625276,736160987,396094112,760561640,1790766101,1199470832,1122312976,1099213808,1642376499
